time_s,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,quat_w,quat_x,quat_y,quat_z,ang_vel_x,ang_vel_y,ang_vel_z,mass_kg,cg_z,thrust_x,thrust_y,thrust_z,aero_x,aero_y,aero_z,inertia_x,inertia_y,inertia_z,wind_x,wind_y,wind_z,tvc_cmd_pitch,tvc_cmd_yaw,tvc_err_pitch,tvc_err_yaw,num_engines
4.72,1.14422,0,172.031,-0.146458,0,73.4402,0,0,0,0.999983,0,-0.00584003,0,0,-0.00231223,0,96.224,1.02452,-15.2367,0,2510.07,20.883,-0,-41.2626,127.862,127.862,2.52448,10,0,0,-0.00607129,-0,0.0116801,0,1
4.73,1.14274,0,172.767,-0.148871,0,73.5986,0,0,0,0.999983,0,-0.00585159,0,0,-0.00231096,0,96.216,1.02449,-15.2656,0,2510.11,20.923,-0,-41.4365,127.855,127.855,2.52432,10,0,0,-0.00608272,-0,0.0117032,0,1
4.74,1.14124,0,173.503,-0.151288,0,73.7571,0,0,0,0.999983,0,-0.00586314,0,0,-0.00230969,0,96.208,1.02445,-15.2946,0,2510.15,20.9631,-0,-41.6107,127.849,127.849,2.52416,10,0,0,-0.00609414,-0,0.0117264,0,1
4.75,1.13972,0,174.242,-0.15371,0,73.9156,0,0,0,0.999983,0,-0.00587469,0,0,-0.00230842,0,96.2,1.02442,-15.3235,0,2510.2,21.0031,-0,-41.7852,127.842,127.842,2.524,10,0,0,-0.00610556,-0,0.0117494,0,1
4.76,1.13817,0,174.982,-0.156137,0,74.074,0,0,0,0.999983,0,-0.00588623,0,0,-0.00230714,0,96.192,1.02438,-15.3524,0,2510.24,21.0431,-0,-41.9601,127.836,127.836,2.52384,10,0,0,-0.00611697,-0,0.0117725,0,1
4.77,1.13659,0,175.723,-0.158569,0,74.2325,0,0,0,0.999983,0,-0.00589776,0,0,-0.00230587,0,96.184,1.02435,-15.3813,0,2510.28,21.0831,-0,-42.1354,127.829,127.829,2.52368,10,0,0,-0.00612838,-0,0.0117956,0,1
4.78,1.135,0,176.466,-0.161005,0,74.391,0,0,0,0.999983,0,-0.00590928,0,0,-0.00230459,0,96.176,1.02431,-15.4102,0,2510.33,21.1231,-0,-42.311,127.822,127.822,2.52352,10,0,0,-0.00613978,-0,0.0118186,0,1
4.79,1.13337,0,177.211,-0.163447,0,74.5495,0,0,0,0.999982,0,-0.0059208,0,0,-0.0023033,0,96.168,1.02428,-15.439,0,2510.37,21.163,-0,-42.487,127.816,127.816,2.52336,10,0,0,-0.00615117,-0,0.0118417,0,1
4.8,1.13173,0,177.957,-0.165893,0,74.7081,0,0,0,0.999982,0,-0.00593232,0,0,-0.00230202,0,96.16,1.02424,-15.4679,0,2510.41,21.2029,-0,-42.6633,127.809,127.809,2.5232,10,0,0,-0.00616255,-0,0.0118647,0,1
4.81,1.13006,0,178.705,-0.168344,0,74.8666,0,0,0,0.999982,0,-0.00594382,0,0,-0.00230073,0,96.152,1.02421,-15.4967,0,2510.46,21.2429,-0,-42.84,127.803,127.803,2.52304,10,0,0,-0.00617393,-0,0.0118877,0,1
4.82,1.12836,0,179.455,-0.1708,0,75.0251,0,0,0,0.999982,0,-0.00595532,0,0,-0.00229944,0,96.144,1.02417,-15.5255,0,2510.5,21.2827,-0,-43.017,127.796,127.796,2.52288,10,0,0,-0.0061853,-0,0.0119107,0,1
4.83,1.12664,0,180.206,-0.17326,0,75.1837,0,0,0,0.999982,0,-0.00596682,0,0,-0.00229815,0,96.136,1.02413,-15.5543,0,2510.54,21.3226,-0,-43.1944,127.789,127.789,2.52272,10,0,0,-0.00619667,-0,0.0119337,0,1
4.84,1.1249,0,180.958,-0.175726,0,75.3422,0,0,0,0.999982,0,-0.0059783,0,0,-0.00229685,0,96.128,1.0241,-15.5831,0,2510.59,21.3625,-0,-43.3722,127.783,127.783,2.52256,10,0,0,-0.00620802,-0,0.0119567,0,1
4.85,1.12313,0,181.712,-0.178196,0,75.5008,0,0,0,0.999982,0,-0.00598978,0,0,-0.00229555,0,96.12,1.02406,-15.6119,0,2510.63,21.4023,-0,-43.5503,127.776,127.776,2.5224,10,0,0,-0.00621938,-0,0.0119796,0,1
4.86,1.12133,0,182.468,-0.180671,0,75.6593,0,0,0,0.999982,0,-0.00600126,0,0,-0.00229425,0,96.112,1.02403,-15.6407,0,2510.67,21.4421,-0,-43.7288,127.77,127.77,2.52224,10,0,0,-0.00623072,-0,0.0120026,0,1
4.87,1.11951,0,183.226,-0.18315,0,75.8179,0,0,0,0.999982,0,-0.00601273,0,0,-0.00229295,0,96.104,1.02399,-15.6694,0,2510.72,21.4819,-0,-43.9076,127.763,127.763,2.52208,10,0,0,-0.00624206,-0,0.0120255,0,1
4.88,1.11767,0,183.985,-0.185635,0,75.9765,0,0,0,0.999982,0,-0.00602419,0,0,-0.00229164,0,96.096,1.02396,-15.6981,0,2510.76,21.5217,-0,-44.0868,127.756,127.756,2.52192,10,0,0,-0.00625339,-0,0.0120484,0,1
4.89,1.1158,0,184.745,-0.188124,0,76.135,0,0,0,0.999982,0,-0.00603564,0,0,-0.00229033,0,96.088,1.02392,-15.7268,0,2510.81,21.5614,-0,-44.2664,127.75,127.75,2.52176,10,0,0,-0.00626471,-0,0.0120714,0,1
4.9,1.11391,0,185.507,-0.190618,0,76.2936,0,0,0,0.999982,0,-0.00604709,0,0,-0.00228902,0,96.08,1.02389,-15.7555,0,2510.85,21.6011,-0,-44.4463,127.743,127.743,2.5216,10,0,0,-0.00627603,-0,0.0120943,0,1
4.91,1.11199,0,186.271,-0.193116,0,76.4522,0,0,0,0.999982,0,-0.00605853,0,0,-0.00228771,0,96.072,1.02385,-15.7842,0,2510.89,21.6408,-0,-44.6265,127.737,127.737,2.52144,10,0,0,-0.00628734,-0,0.0121171,0,1
4.92,1.11004,0,187.036,-0.19562,0,76.6108,0,0,0,0.999982,0,-0.00606997,0,0,-0.00228639,0,96.064,1.02382,-15.8129,0,2510.94,21.6805,-0,-44.8071,127.73,127.73,2.52128,10,0,0,-0.00629864,-0,0.01214,0,1
4.93,1.10807,0,187.803,-0.198128,0,76.7694,0,0,0,0.999982,0,-0.0060814,0,0,-0.00228508,0,96.056,1.02378,-15.8415,0,2510.98,21.7202,-0,-44.9881,127.724,127.724,2.52112,10,0,0,-0.00630994,-0,0.0121629,0,1
4.94,1.10608,0,188.572,-0.200641,0,76.9281,0,0,0,0.999981,0,-0.00609282,0,0,-0.00228376,0,96.048,1.02375,-15.8702,0,2511.03,21.7598,-0,-45.1694,127.717,127.717,2.52096,10,0,0,-0.00632123,-0,0.0121857,0,1
4.95,1.10406,0,189.342,-0.203159,0,77.0867,0,0,0,0.999981,0,-0.00610423,0,0,-0.00228243,0,96.04,1.02371,-15.8988,0,2511.07,21.7995,-0,-45.3511,127.71,127.71,2.5208,10,0,0,-0.00633251,-0,0.0122085,0,1
4.96,1.10202,0,190.113,-0.205682,0,77.2453,0,0,0,0.999981,0,-0.00611564,0,0,-0.00228111,0,96.032,1.02368,-15.9274,0,2511.12,21.8391,-0,-45.5331,127.704,127.704,2.52064,10,0,0,-0.00634379,-0,0.0122314,0,1
4.97,1.09995,0,190.887,-0.208209,0,77.404,0,0,0,0.999981,0,-0.00612704,0,0,-0.00227978,0,96.024,1.02364,-15.956,0,2511.16,21.8787,-0,-45.7155,127.697,127.697,2.52048,10,0,0,-0.00635506,-0,0.0122542,0,1
4.98,1.09785,0,191.662,-0.210741,0,77.5626,0,0,0,0.999981,0,-0.00613844,0,0,-0.00227845,0,96.016,1.0236,-15.9845,0,2511.21,21.9182,-0,-45.8982,127.691,127.691,2.52032,10,0,0,-0.00636632,-0,0.012277,0,1
4.99,1.09573,0,192.438,-0.213278,0,77.7213,0,0,0,0.999981,0,-0.00614983,0,0,-0.00227712,0,96.008,1.02357,-16.0131,0,2511.25,21.9578,-0,-46.0813,127.684,127.684,2.52016,10,0,0,-0.00637758,-0,0.0122997,0,1
5,1.09359,0,193.216,-0.215819,0,77.8799,0,0,0,0.999981,0,-0.00616121,0,0,-0.00227578,0,96,1.02353,-16.0416,0,2511.3,21.9973,-0,-46.2648,127.677,127.677,2.52,10,0,0,-0.00638883,-0,0.0123225,0,1
5.01,1.09142,0,193.996,-0.218365,0,78.0386,0,0,0,0.999981,0,-0.00617259,0,0,-0.00227444,0,95.992,1.0235,-16.0702,0,2511.34,22.0368,-0,-46.4486,127.671,127.671,2.51984,10,0,0,-0.00640007,-0,0.0123452,0,1
5.02,1.08922,0,194.777,-0.220916,0,78.1973,0,0,0,0.999981,0,-0.00618395,0,0,-0.0022731,0,95.984,1.02346,-16.0987,0,2511.39,22.0763,-0,-46.6327,127.664,127.664,2.51968,10,0,0,-0.0064113,-0,0.012368,0,1
5.03,1.087,0,195.56,-0.223472,0,78.3559,0,0,0,0.999981,0,-0.00619532,0,0,-0.00227176,0,95.976,1.02343,-16.1272,0,2511.43,22.1157,-0,-46.8173,127.658,127.658,2.51952,10,0,0,-0.00642253,-0,0.0123907,0,1
5.04,1.08475,0,196.344,-0.226032,0,78.5146,0,0,0,0.999981,0,-0.00620667,0,0,-0.00227041,0,95.968,1.02339,-16.1556,0,2511.48,22.1552,-0,-47.0021,127.651,127.651,2.51936,10,0,0,-0.00643375,-0,0.0124134,0,1
5.05,1.08248,0,197.13,-0.228597,0,78.6733,0,0,0,0.999981,0,-0.00621802,0,0,-0.00226907,0,95.96,1.02336,-16.1841,0,2511.52,22.1946,-0,-47.1873,127.644,127.644,2.5192,10,0,0,-0.00644497,-0,0.0124361,0,1
5.06,1.08018,0,197.917,-0.231167,0,78.832,0,0,0,0.999981,0,-0.00622936,0,0,-0.00226772,0,95.952,1.02332,-16.2125,0,2511.57,22.234,-0,-47.3729,127.638,127.638,2.51904,10,0,0,-0.00645617,-0,0.0124588,0,1
5.07,1.07785,0,198.706,-0.233742,0,78.9907,0,0,0,0.999981,0,-0.0062407,0,0,-0.00226636,0,95.944,1.02329,-16.241,0,2511.62,22.2734,-0,-47.5588,127.631,127.631,2.51888,10,0,0,-0.00646737,-0,0.0124815,0,1
5.08,1.0755,0,199.497,-0.236321,0,79.1494,0,0,0,0.99998,0,-0.00625202,0,0,-0.00226501,0,95.936,1.02325,-16.2694,0,2511.66,22.3127,-0,-47.7451,127.625,127.625,2.51872,10,0,0,-0.00647857,-0,0.0125041,0,1
5.09,1.07313,0,200.289,-0.238905,0,79.3082,0,0,0,0.99998,0,-0.00626335,0,0,-0.00226365,0,95.928,1.02321,-16.2978,0,2511.71,22.3521,-0,-47.9317,127.618,127.618,2.51856,10,0,0,-0.00648975,-0,0.0125268,0,1
5.1,1.07073,0,201.083,-0.241494,0,79.4669,0,0,0,0.99998,0,-0.00627466,0,0,-0.00226229,0,95.92,1.02318,-16.3262,0,2511.75,22.3914,-0,-48.1187,127.611,127.611,2.5184,10,0,0,-0.00650093,-0,0.0125494,0,1
5.11,1.0683,0,201.879,-0.244087,0,79.6256,0,0,0,0.99998,0,-0.00628597,0,0,-0.00226093,0,95.912,1.02314,-16.3545,0,2511.8,22.4307,-0,-48.3061,127.605,127.605,2.51824,10,0,0,-0.0065121,-0,0.012572,0,1
5.12,1.06584,0,202.676,-0.246685,0,79.7844,0,0,0,0.99998,0,-0.00629727,0,0,-0.00225956,0,95.904,1.02311,-16.3829,0,2511.84,22.4699,-0,-48.4938,127.598,127.598,2.51808,10,0,0,-0.00652327,-0,0.0125946,0,1
5.13,1.06336,0,203.474,-0.249288,0,79.9431,0,0,0,0.99998,0,-0.00630856,0,0,-0.0022582,0,95.896,1.02307,-16.4112,0,2511.89,22.5092,-0,-48.6818,127.592,127.592,2.51792,10,0,0,-0.00653442,-0,0.0126172,0,1
5.14,1.06086,0,204.275,-0.251895,0,80.1019,0,0,0,0.99998,0,-0.00631985,0,0,-0.00225683,0,95.888,1.02304,-16.4395,0,2511.94,22.5484,-0,-48.8702,127.585,127.585,2.51776,10,0,0,-0.00654558,-0,0.0126398,0,1
5.15,1.05833,0,205.077,-0.254507,0,80.2606,0,0,0,0.99998,0,-0.00633113,0,0,-0.00225545,0,95.88,1.023,-16.4678,0,2511.98,22.5876,-0,-49.0589,127.578,127.578,2.5176,10,0,0,-0.00655672,-0,0.0126623,0,1
5.16,1.05577,0,205.88,-0.257124,0,80.4194,0,0,0,0.99998,0,-0.0063424,0,0,-0.00225408,0,95.872,1.02297,-16.4961,0,2512.03,22.6268,-0,-49.248,127.572,127.572,2.51744,10,0,0,-0.00656785,-0,0.0126849,0,1
5.17,1.05318,0,206.685,-0.259746,0,80.5782,0,0,0,0.99998,0,-0.00635367,0,0,-0.0022527,0,95.864,1.02293,-16.5244,0,2512.08,22.666,-0,-49.4375,127.565,127.565,2.51728,10,0,0,-0.00657898,-0,0.0127074,0,1
5.18,1.05057,0,207.491,-0.262372,0,80.737,0,0,0,0.99998,0,-0.00636493,0,0,-0.00225132,0,95.856,1.0229,-16.5526,0,2512.12,22.7051,-0,-49.6273,127.559,127.559,2.51712,10,0,0,-0.00659011,-0,0.0127299,0,1
5.19,1.04794,0,208.3,-0.265003,0,80.8957,0,0,0,0.99998,0,-0.00637618,0,0,-0.00224994,0,95.848,1.02286,-16.5808,0,2512.17,22.7442,-0,-49.8175,127.552,127.552,2.51696,10,0,0,-0.00660122,-0,0.0127525,0,1
5.2,1.04527,0,209.109,-0.267638,0,81.0545,0,0,0,0.99998,0,-0.00638743,0,0,-0.00224856,0,95.84,1.02283,-16.6091,0,2512.22,22.7833,-0,-50.008,127.545,127.545,2.5168,10,0,0,-0.00661233,-0,0.0127749,0,1
5.21,1.04258,0,209.921,-0.270279,0,81.2133,0,0,0,0.99998,0,-0.00639867,0,0,-0.00224717,0,95.832,1.02279,-16.6373,0,2512.26,22.8224,-0,-50.1988,127.539,127.539,2.51664,10,0,0,-0.00662343,-0,0.0127974,0,1
5.22,1.03987,0,210.734,-0.272923,0,81.3721,0,0,0,0.999979,0,-0.0064099,0,0,-0.00224578,0,95.824,1.02275,-16.6654,0,2512.31,22.8615,-0,-50.39,127.532,127.532,2.51648,10,0,0,-0.00663452,-0,0.0128199,0,1
5.23,1.03713,0,211.548,-0.275573,0,81.5309,0,0,0,0.999979,0,-0.00642113,0,0,-0.00224439,0,95.816,1.02272,-16.6936,0,2512.36,22.9005,-0,-50.5816,127.526,127.526,2.51632,10,0,0,-0.00664561,-0,0.0128423,0,1
5.24,1.03436,0,212.364,-0.278227,0,81.6898,0,0,0,0.999979,0,-0.00643234,0,0,-0.002243,0,95.808,1.02268,-16.7218,0,2512.41,22.9395,-0,-50.7735,127.519,127.519,2.51616,10,0,0,-0.00665669,-0,0.0128648,0,1
5.25,1.03156,0,213.182,-0.280886,0,81.8486,0,0,0,0.999979,0,-0.00644356,0,0,-0.0022416,0,95.8,1.02265,-16.7499,0,2512.45,22.9785,-0,-50.9657,127.512,127.512,2.516,10,0,0,-0.00666776,-0,0.0128872,0,1
5.26,1.02874,0,214.001,-0.28355,0,82.0074,0,0,0,0.999979,0,-0.00645476,0,0,-0.0022402,0,95.792,1.02261,-16.778,0,2512.5,23.0175,-0,-51.1584,127.506,127.506,2.51584,10,0,0,-0.00667882,-0,0.0129096,0,1
5.27,1.02589,0,214.822,-0.286218,0,82.1663,0,0,0,0.999979,0,-0.00646596,0,0,-0.0022388,0,95.784,1.02258,-16.8061,0,2512.55,23.0564,-0,-51.3513,127.499,127.499,2.51568,10,0,0,-0.00668988,-0,0.012932,0,1
5.28,1.02301,0,215.645,-0.288891,0,82.3251,0,0,0,0.999979,0,-0.00647715,0,0,-0.0022374,0,95.776,1.02254,-16.8342,0,2512.6,23.0953,-0,-51.5446,127.493,127.493,2.51552,10,0,0,-0.00670093,-0,0.0129544,0,1
5.29,1.02011,0,216.469,-0.291568,0,82.484,0,0,0,0.999979,0,-0.00648833,0,0,-0.00223599,0,95.768,1.02251,-16.8623,0,2512.64,23.1342,-0,-51.7383,127.486,127.486,2.51536,10,0,0,-0.00671198,-0,0.0129768,0,1
5.3,1.01718,0,217.294,-0.29425,0,82.6428,0,0,0,0.999979,0,-0.00649951,0,0,-0.00223459,0,95.76,1.02247,-16.8903,0,2512.69,23.1731,-0,-51.9323,127.479,127.479,2.5152,10,0,0,-0.00672301,-0,0.0129991,0,1
5.31,1.01423,0,218.121,-0.296937,0,82.8017,0,0,0,0.999979,0,-0.00651068,0,0,-0.00223317,0,95.752,1.02243,-16.9184,0,2512.74,23.212,-0,-52.1266,127.473,127.473,2.51504,10,0,0,-0.00673404,-0,0.0130214,0,1
5.32,1.01124,0,218.95,-0.299628,0,82.9605,0,0,0,0.999979,0,-0.00652184,0,0,-0.00223176,0,95.744,1.0224,-16.9464,0,2512.79,23.2508,-0,-52.3214,127.466,127.466,2.51488,10,0,0,-0.00674506,-0,0.0130438,0,1
5.33,1.00823,0,219.781,-0.302324,0,83.1194,0,0,0,0.999979,0,-0.00653299,0,0,-0.00223035,0,95.736,1.02236,-16.9744,0,2512.83,23.2896,-0,-52.5164,127.46,127.46,2.51472,10,0,0,-0.00675607,-0,0.0130661,0,1
5.34,1.0052,0,220.613,-0.305025,0,83.2783,0,0,0,0.999979,0,-0.00654414,0,0,-0.00222893,0,95.728,1.02233,-17.0024,0,2512.88,23.3284,-0,-52.7118,127.453,127.453,2.51456,10,0,0,-0.00676708,-0,0.0130884,0,1
5.35,1.00213,0,221.446,-0.30773,0,83.4372,0,0,0,0.999979,0,-0.00655528,0,0,-0.00222751,0,95.72,1.02229,-17.0303,0,2512.93,23.3672,-0,-52.9076,127.446,127.446,2.5144,10,0,0,-0.00677808,-0,0.0131107,0,1
5.36,0.999043,0,222.281,-0.31044,0,83.5961,0,0,0,0.999978,0,-0.00656642,0,0,-0.00222609,0,95.712,1.02226,-17.0583,0,2512.98,23.406,-0,-53.1037,127.44,127.44,2.51424,10,0,0,-0.00678907,-0,0.0131329,0,1
5.37,0.995925,0,223.118,-0.313154,0,83.755,0,0,0,0.999978,0,-0.00657754,0,0,-0.00222467,0,95.704,1.02222,-17.0862,0,2513.03,23.4447,-0,-53.3001,127.433,127.433,2.51408,10,0,0,-0.00680006,-0,0.0131552,0,1
5.38,0.99278,0,223.957,-0.315874,0,83.9139,0,0,0,0.999978,0,-0.00658866,0,0,-0.00222324,0,95.696,1.02219,-17.1142,0,2513.08,23.4834,-0,-53.4969,127.427,127.427,2.51392,10,0,0,-0.00681103,-0,0.0131774,0,1
5.39,0.989607,0,224.796,-0.318597,0,84.0728,0,0,0,0.999978,0,-0.00659977,0,0,-0.00222181,0,95.688,1.02215,-17.1421,0,2513.12,23.5221,-0,-53.6941,127.42,127.42,2.51376,10,0,0,-0.006822,-0,0.0131996,0,1
5.4,0.986408,0,225.638,-0.321326,0,84.2317,0,0,0,0.999978,0,-0.00661088,0,0,-0.00222038,0,95.68,1.02212,-17.1699,0,2513.17,23.5607,-0,-53.8916,127.413,127.413,2.5136,10,0,0,-0.00683297,-0,0.0132219,0,1
5.41,0.983181,0,226.481,-0.324059,0,84.3906,0,0,0,0.999978,0,-0.00662198,0,0,-0.00221895,0,95.672,1.02208,-17.1978,0,2513.22,23.5994,-0,-54.0894,127.407,127.407,2.51344,10,0,0,-0.00684392,-0,0.0132441,0,1
5.42,0.979927,0,227.326,-0.326796,0,84.5496,0,0,0,0.999978,0,-0.00663307,0,0,-0.00221751,0,95.664,1.02204,-17.2257,0,2513.27,23.638,-0,-54.2876,127.4,127.4,2.51328,10,0,0,-0.00685487,-0,0.0132662,0,1
5.43,0.976645,0,228.172,-0.329538,0,84.7085,0,0,0,0.999978,0,-0.00664415,0,0,-0.00221608,0,95.656,1.02201,-17.2535,0,2513.32,23.6766,-0,-54.4861,127.394,127.394,2.51312,10,0,0,-0.00686581,-0,0.0132884,0,1
